CASEID,YEAR,SAVING,MMDA
50254,1995,2580.4,0
50255,1995,2580.4,0
50256,1995,10625.17,758.94
50257,1995,10625.17,758.94
50258,1995,10625.17,758.94
50259,1995,10625.17,758.94
50260,1995,10625.17,758.94
50261,1995,0,0
50262,1995,0,0
50263,1995,0,0
50264,1995,0,0
50265,1995,0,0
50266,1995,13509.14,0
50267,1995,11839.47,0
50268,1995,11839.47,0
50269,1995,14419.87,0
50270,1995,14419.87,0
50271,1995,3035.76,0
50272,1995,3035.76,0
50273,1995,3035.76,0
50274,1995,3035.76,0
50275,1995,3035.76,0
50276,1995,0,0
50277,1995,0,0
50278,1995,0,0
50279,1995,0,0
50280,1995,0,0
50281,1995,0,0
50282,1995,0,0
50283,1995,0,0
50284,1995,0,0
50285,1995,0,0
50286,1995,9866.23,0
50287,1995,8196.56,0
50288,1995,10928.74,0
50289,1995,9866.23,0
50290,1995,9107.28,0
50291,1995,17455.63,0
50292,1995,17455.63,0
50293,1995,17455.63,0
50294,1995,17455.63,14571.66
50295,1995,17455.63,15.18
50296,1995,0,0
50297,1995,0,0
50298,1995,0,0
50299,1995,0,0
50300,1995,0,0
50301,1995,3035.76,0
50302,1995,3035.76,0
50303,1995,3035.76,0
50304,1995,3035.76,0
50305,1995,3035.76,0
50306,1995,0,0
50307,1995,0,0
50308,1995,0,0
50309,1995,0,0
50310,1995,0,0
50311,1995,3035.76,0
50312,1995,3035.76,0
50313,1995,3035.76,0
50314,1995,3035.76,0
50315,1995,3035.76,0
50316,1995,0,0
50317,1995,0,0
50318,1995,0,0
50319,1995,0,0
50320,1995,0,0
50321,1995,0,0
50322,1995,0,0
50323,1995,0,0
50324,1995,0,0
50325,1995,0,0
50326,1995,0,0
50327,1995,0,0
50328,1995,0,0
50329,1995,0,0
50330,1995,0,0
50331,1995,0,0
50332,1995,0,0
50333,1995,0,0
50334,1995,0,0
50335,1995,0,0
50336,1995,0,0
50337,1995,0,0
50338,1995,0,0
50339,1995,0,0
50340,1995,0,0
50341,1995,0,5312.58
50342,1995,0,5312.58
50343,1995,0,5312.58
50344,1995,0,5312.58
50345,1995,0,5312.58
50346,1995,0,0
50347,1995,0,0
50348,1995,0,0
50349,1995,0,0
50350,1995,0,0
50351,1995,0,33393.38
50352,1995,0,33393.38
50353,1995,0,33393.38
50354,1995,0,33393.38
50355,1995,0,33393.38
50356,1995,0,0
50357,1995,0,0
50358,1995,0,0
50359,1995,0,0
50360,1995,0,0
50361,1995,6192.95,0
50362,1995,6299.21,0
50363,1995,3885.77,0
50364,1995,3931.31,0
50365,1995,3825.06,0
50366,1995,0,0
50367,1995,0,0
50368,1995,0,0
50369,1995,0,0
50370,1995,0,0
50371,1995,0,1138.41
50372,1995,0,1138.41
50373,1995,0,1138.41
50374,1995,0,1138.41
50375,1995,0,1138.41
50376,1995,0,0
50377,1995,0,0
50378,1995,0,0
50379,1995,0,0
50380,1995,0,0
50381,1995,0,10625.17
50382,1995,0,10625.17
50383,1995,0,10625.17
50384,1995,0,10625.17
50385,1995,0,10625.17
50386,1995,10625.17,0
50387,1995,10625.17,0
50388,1995,10625.17,0
50389,1995,10625.17,0
50390,1995,10625.17,0
50391,1995,0,0
50392,1995,0,0
50393,1995,0,0
50394,1995,0,0
50395,1995,0,0
50396,1995,2276.82,0
50397,1995,2276.82,0
50398,1995,2276.82,0
50399,1995,2276.82,0
50400,1995,2276.82,0
50401,1995,0,101698.01
50402,1995,0,80447.68
50403,1995,0,109287.42
50404,1995,0,77411.92
50405,1995,0,110805.3
50406,1995,0,0
50407,1995,0,0
50408,1995,0,0
50409,1995,0,0
50410,1995,0,0
50411,1995,0,0
50412,1995,0,0
50413,1995,0,0
50414,1995,0,0
50415,1995,0,0
50416,1995,0,0
50417,1995,0,0
50418,1995,0,0
50419,1995,0,0
50420,1995,0,0
50421,1995,8196.56,0
50422,1995,9107.28,0
50423,1995,10473.38,0
50424,1995,11080.53,0
50425,1995,9866.23,0
50426,1995,0,0
50427,1995,0,0
50428,1995,0,0
50429,1995,0,0
50430,1995,0,0
50431,1995,0,0
50432,1995,0,0
50433,1995,0,0
50434,1995,0,0
50435,1995,0,0
50436,1995,0,7589.4
50437,1995,0,7589.4
50438,1995,0,7589.4
50439,1995,0,7589.4
50440,1995,0,7589.4
50441,1995,7589.4,15178.81
50442,1995,7589.4,15178.81
50443,1995,7589.4,10018.01
50444,1995,7589.4,13812.72
50445,1995,7589.4,0
50446,1995,0,0
50447,1995,0,0
50448,1995,0,0
50449,1995,0,0
50450,1995,0,0
50451,1995,227.68,0
50452,1995,227.68,0
50453,1995,227.68,0
50454,1995,227.68,0
50455,1995,227.68,0
50456,1995,0,45536.42
50457,1995,0,45536.42
50458,1995,0,45536.42
50459,1995,0,60715.23
50460,1995,0,45536.42
50461,1995,0,0
50462,1995,0,0
50463,1995,0,0
50464,1995,0,0
50465,1995,0,0
50466,1995,910.73,0
50467,1995,910.73,0
50468,1995,910.73,0
50469,1995,910.73,0
50470,1995,910.73,0
50471,1995,0,0
50472,1995,0,0
50473,1995,0,0
50474,1995,0,0
50475,1995,0,0
50476,1995,607.15,0
50477,1995,607.15,0
50478,1995,607.15,0
50479,1995,607.15,0
50480,1995,607.15,0
50481,1995,0,0
50482,1995,0,0
50483,1995,0,0
50484,1995,0,0
50485,1995,0,0
50486,1995,0,0
50487,1995,0,0
50488,1995,0,0
50489,1995,0,0
50490,1995,0,0
50491,1995,7589.4,0
50492,1995,7589.4,0
50493,1995,7589.4,0
50494,1995,7589.4,0
50495,1995,7589.4,0
50496,1995,0,0
50497,1995,0,0
50498,1995,0,0
50499,1995,0,0
50500,1995,0,0
50501,1995,0,0
50502,1995,0,0
50503,1995,0,0
50504,1995,0,0
50505,1995,0,0
50506,1995,144198.68,0
50507,1995,144198.68,0
50508,1995,144198.68,0
50509,1995,144198.68,0
50510,1995,144198.68,0
50511,1995,62233.11,0
50512,1995,62233.11,0
50513,1995,62233.11,0
50514,1995,62233.11,0
50515,1995,62233.11,0
50516,1995,0,0
50517,1995,0,0
50518,1995,0,0
50519,1995,0,0
50520,1995,0,0
50521,1995,0,0
50522,1995,0,0
50523,1995,0,0
50524,1995,0,0
50525,1995,0,0
50526,1995,0,4553.64
50527,1995,0,4553.64
50528,1995,0,4553.64
50529,1995,0,4553.64
50530,1995,0,4553.64
50531,1995,4705.43,0
50532,1995,4705.43,0
50533,1995,4705.43,0
50534,1995,4705.43,0
50535,1995,4705.43,0
50536,1995,0,0
50537,1995,0,0
50538,1995,0,0
50539,1995,0,0
50540,1995,0,0
50541,1995,607.15,0
50542,1995,607.15,0
50543,1995,607.15,0
50544,1995,607.15,0
50545,1995,607.15,0
50546,1995,0,15178.81
50547,1995,0,15178.81
50548,1995,0,15178.81
50549,1995,0,15178.81
50550,1995,0,15178.81
50551,1995,0,0
50552,1995,0,0
50553,1995,0,0
50554,1995,0,0
50555,1995,0,0
50556,1995,0,0
50557,1995,0,0
50558,1995,0,0
50559,1995,0,0
50560,1995,0,0
50561,1995,1897.35,0
50562,1995,1897.35,0
50563,1995,1897.35,0
50564,1995,1897.35,0
50565,1995,1897.35,0
50566,1995,33393.38,0
50567,1995,33393.38,0
50568,1995,33393.38,0
50569,1995,33393.38,0
50570,1995,33393.38,0
50571,1995,8651.92,0
50572,1995,8651.92,0
50573,1995,8651.92,0
50574,1995,8651.92,0
50575,1995,8651.92,0
50576,1995,0,302103.81
50577,1995,0,26578.09
50578,1995,0,332461.43
50579,1995,0,176104.53
50580,1995,0,42424.77
50581,1995,0,0
50582,1995,0,0
50583,1995,0,0
50584,1995,0,0
50585,1995,0,0
50586,1995,0,0
50587,1995,0,0
50588,1995,0,0
50589,1995,0,0
50590,1995,0,0
50591,1995,1062.52,0
50592,1995,1062.52,0
50593,1995,1062.52,0
50594,1995,1062.52,0
50595,1995,1062.52,0
50596,1995,3035.76,0
50597,1995,3035.76,0
50598,1995,3035.76,0
50599,1995,3035.76,0
50600,1995,3035.76,0
50601,1995,53125.83,0
50602,1995,53125.83,0
50603,1995,53125.83,0
50604,1995,53125.83,0
50605,1995,53125.83,0
50606,1995,18791.36,0
50607,1995,18669.93,0
50608,1995,18669.93,0
50609,1995,18669.93,0
50610,1995,18973.51,0
50611,1995,6830.46,1214304.64
50612,1995,6830.46,1214304.64
50613,1995,6830.46,1214304.64
50614,1995,6830.46,1214304.64
50615,1995,6830.46,1214304.64
50616,1995,0,0
50617,1995,0,0
50618,1995,0,0
50619,1995,0,0
50620,1995,0,0
50621,1995,0,0
50622,1995,0,0
50623,1995,0,0
50624,1995,0,0
50625,1995,0,0
50626,1995,910.73,6071.52
50627,1995,910.73,6071.52
50628,1995,910.73,4401.85
50629,1995,910.73,5160.79
50630,1995,910.73,6071.52
50631,1995,0,3946.49
50632,1995,0,0
50633,1995,77411.92,0
50634,1995,0,971.44
50635,1995,0,3187.55
50636,1995,0,0
50637,1995,0,0
50638,1995,0,0
50639,1995,0,0
50640,1995,0,0
50641,1995,0,3035.76
50642,1995,0,2428.61
50643,1995,0,1669.67
50644,1995,0,1517.88
50645,1995,0,2732.19
50646,1995,30661.19,0
50647,1995,30661.19,0
50648,1995,30661.19,0
50649,1995,30661.19,0
50650,1995,30661.19,0
50651,1995,0,27321.85
50652,1995,0,27321.85
50653,1995,0,27321.85
50654,1995,0,27321.85
50655,1995,0,27321.85
50656,1995,531.26,4553.64
50657,1995,531.26,4553.64
50658,1995,531.26,4553.64
50659,1995,531.26,4553.64
50660,1995,531.26,4553.64
50661,1995,607.15,0
50662,1995,607.15,0
50663,1995,607.15,0
50664,1995,607.15,0
50665,1995,607.15,0
50666,1995,0,0
50667,1995,0,0
50668,1995,0,0
50669,1995,0,0
50670,1995,0,0
50671,1995,1062.52,0
50672,1995,1062.52,0
50673,1995,1062.52,0
50674,1995,1062.52,0
50675,1995,1062.52,0
50676,1995,0,0
50677,1995,0,0
50678,1995,0,0
50679,1995,0,0
50680,1995,0,0
50681,1995,0,0
50682,1995,0,0
50683,1995,0,0
50684,1995,0,0
50685,1995,0,0
50686,1995,333.93,0
50687,1995,333.93,0
50688,1995,333.93,0
50689,1995,333.93,0
50690,1995,333.93,0
50691,1995,0,0
50692,1995,0,0
50693,1995,0,0
50694,1995,0,0
50695,1995,0,0
50696,1995,44170.33,0
50697,1995,44170.33,0
50698,1995,44170.33,0
50699,1995,44170.33,0
50700,1995,44170.33,0
50701,1995,121658.15,0
50702,1995,121658.15,0
50703,1995,121658.15,0
50704,1995,121658.15,0
50705,1995,121658.15,0
50706,1995,15178.81,0
50707,1995,15178.81,0
50708,1995,15178.81,0
50709,1995,15178.81,0
50710,1995,15178.81,0
50711,1995,0,0
50712,1995,0,0
50713,1995,0,0
50714,1995,0,0
50715,1995,0,0
50716,1995,379318.41,0
50717,1995,193529.8,0
50718,1995,234816.16,0
50719,1995,217056.95,0
50720,1995,378559.47,0
50721,1995,986.62,0
50722,1995,728.58,0
50723,1995,910.73,0
50724,1995,1062.52,0
50725,1995,728.58,0
50726,1995,6921.54,0
50727,1995,6982.25,0
50728,1995,6845.64,0
50729,1995,6921.54,0
50730,1995,6876,0
50731,1995,0,309951.26
50732,1995,0,285513.38
50733,1995,0,246807.42
50734,1995,0,294924.24
50735,1995,0,297049.27
50736,1995,0,0
50737,1995,0,0
50738,1995,0,0
50739,1995,0,0
50740,1995,0,0
50741,1995,0,7589.4
50742,1995,0,7589.4
50743,1995,0,7589.4
50744,1995,0,7589.4
50745,1995,0,7589.4
50746,1995,0,0
50747,1995,0,0
50748,1995,0,0
50749,1995,0,0
50750,1995,0,0
50751,1995,0,0
50752,1995,0,0
50753,1995,0,0
50754,1995,0,0
50755,1995,0,0
50756,1995,0,15.18
50757,1995,0,0
50758,1995,0,0
50759,1995,0,5464.37
50760,1995,0,0
50761,1995,0,0
50762,1995,0,0
50763,1995,0,0
50764,1995,0,0
50765,1995,0,0
50766,1995,0,0
50767,1995,0,0
50768,1995,0,0
50769,1995,0,0
50770,1995,0,0
50771,1995,0,0
50772,1995,0,0
50773,1995,0,0
50774,1995,0,0
50775,1995,0,0
50776,1995,0,0
50777,1995,0,0
50778,1995,0,0
50779,1995,0,0
50780,1995,0,0
50781,1995,0,0
50782,1995,0,0
50783,1995,0,0
50784,1995,0,0
50785,1995,0,0
50786,1995,0,0
50787,1995,0,0
50788,1995,0,0
50789,1995,0,0
50790,1995,0,0
50791,1995,18214.57,0
50792,1995,18214.57,0
50793,1995,18214.57,0
50794,1995,18214.57,0
50795,1995,18214.57,0
50796,1995,0,0
50797,1995,0,0
50798,1995,0,0
50799,1995,0,0
50800,1995,0,0
50801,1995,0,0
50802,1995,0,0
50803,1995,0,0
50804,1995,0,0
50805,1995,0,0
50806,1995,0,0
50807,1995,0,0
50808,1995,0,0
50809,1995,0,0
50810,1995,0,0
50811,1995,0,0
50812,1995,0,0
50813,1995,0,0
50814,1995,0,0
50815,1995,0,0
50816,1995,0,0
50817,1995,0,0
50818,1995,0,0
50819,1995,0,0
50820,1995,0,0
50821,1995,0,0
50822,1995,0,0
50823,1995,0,0
50824,1995,0,0
50825,1995,0,0
50826,1995,0,0
50827,1995,0,0
50828,1995,0,0
50829,1995,0,0
50830,1995,0,0
50831,1995,0,0
50832,1995,0,0
50833,1995,0,0
50834,1995,0,0
50835,1995,0,0
50836,1995,0,0
50837,1995,0,0
50838,1995,0,0
50839,1995,0,0
50840,1995,0,0
50841,1995,303.58,0
50842,1995,303.58,0
50843,1995,303.58,0
50844,1995,303.58,0
50845,1995,303.58,0
50846,1995,0,0
50847,1995,0,0
50848,1995,0,0
50849,1995,0,0
50850,1995,0,0
50851,1995,0,0
50852,1995,0,0
50853,1995,0,0
50854,1995,0,0
50855,1995,0,0
50856,1995,7225112.58,69822.52
50857,1995,7225112.58,66786.75
50858,1995,7225112.58,69822.52
50859,1995,7225112.58,69822.52
50860,1995,7225112.58,71340.4
50861,1995,0,0
50862,1995,0,0
50863,1995,0,0
50864,1995,0,0
50865,1995,0,0
50866,1995,0,106.25
50867,1995,0,212.5
50868,1995,0,728.58
50869,1995,0,75.89
50870,1995,0,683.05
50871,1995,0,0
50872,1995,0,0
50873,1995,0,0
50874,1995,0,0
50875,1995,0,0
50876,1995,0,9107.28
50877,1995,0,9107.28
50878,1995,0,9107.28
50879,1995,0,9107.28
50880,1995,0,9107.28
50881,1995,607.15,0
50882,1995,607.15,0
50883,1995,607.15,0
50884,1995,607.15,0
50885,1995,607.15,0
50886,1995,151.79,910.73
50887,1995,136.61,2276.82
50888,1995,136.61,2276.82
50889,1995,121.43,4250.07
50890,1995,151.79,3339.34
50891,1995,0,0
50892,1995,0,0
50893,1995,0,0
50894,1995,0,0
50895,1995,0,0
50896,1995,0,379470.2
50897,1995,0,379470.2
50898,1995,0,379470.2
50899,1995,0,379470.2
50900,1995,0,379470.2
50901,1995,0,0
50902,1995,0,0
50903,1995,0,0
50904,1995,0,0
50905,1995,0,0
50906,1995,0,0
50907,1995,0,0
50908,1995,0,0
50909,1995,0,0
50910,1995,0,0
50911,1995,12385.91,0
50912,1995,11080.53,0
50913,1995,3430.41,0
50914,1995,5464.37,0
50915,1995,27321.85,0
50916,1995,0,0
50917,1995,0,0
50918,1995,0,0
50919,1995,0,0
50920,1995,0,0
50921,1995,0,0
50922,1995,0,0
50923,1995,0,0
50924,1995,0,0
50925,1995,0,0
50926,1995,0,0
50927,1995,0,0
50928,1995,0,0
50929,1995,0,0
50930,1995,0,0
50931,1995,758.94,0
50932,1995,758.94,0
50933,1995,758.94,0
50934,1995,758.94,0
50935,1995,758.94,0
50936,1995,15178.81,6071.52
50937,1995,15178.81,6071.52
50938,1995,15178.81,6071.52
50939,1995,15178.81,6071.52
50940,1995,15178.81,6071.52
50941,1995,0,0
50942,1995,0,0
50943,1995,0,0
50944,1995,0,0
50945,1995,0,0
50946,1995,1517.88,0
50947,1995,1517.88,0
50948,1995,1517.88,0
50949,1995,1517.88,0
50950,1995,1517.88,0
50951,1995,0,0
50952,1995,0,0
50953,1995,0,0
50954,1995,0,0
50955,1995,0,0
50956,1995,0,0
50957,1995,0,0
50958,1995,0,0
50959,1995,0,0
50960,1995,0,0
50961,1995,0,45536.42
50962,1995,0,42500.66
50963,1995,0,42500.66
50964,1995,0,47054.3
50965,1995,0,48572.19
50966,1995,0,0
50967,1995,0,0
50968,1995,0,0
50969,1995,0,0
50970,1995,0,0
50971,1995,2398.25,3035.76
50972,1995,2398.25,3035.76
50973,1995,2398.25,3035.76
50974,1995,2398.25,3035.76
50975,1995,2398.25,3035.76
50976,1995,0,75.89
50977,1995,0,75.89
50978,1995,0,75.89
50979,1995,0,75.89
50980,1995,0,75.89
50981,1995,0,155886.36
50982,1995,0,158466.75
50983,1995,0,157404.24
50984,1995,0,177592.05
50985,1995,0,177136.69
50986,1995,21250.33,8196.56
50987,1995,23223.58,8651.92
50988,1995,28839.74,7741.19
50989,1995,22768.21,10928.74
50990,1995,23982.52,10018.01
50991,1995,0,0
50992,1995,0,0
50993,1995,0,0
50994,1995,0,0
50995,1995,0,0
50996,1995,0,0
50997,1995,0,0
50998,1995,0,0
50999,1995,0,0
51000,1995,0,0
51001,1995,18214.57,0
51002,1995,18214.57,0
51003,1995,18214.57,0
51004,1995,18214.57,0
51005,1995,18214.57,0
51006,1995,6071.52,0
51007,1995,6071.52,0
51008,1995,6071.52,0
51009,1995,6071.52,0
51010,1995,6071.52,0
51011,1995,0,0
51012,1995,0,0
51013,1995,0,0
51014,1995,0,0
51015,1995,0,0
51016,1995,0,0
51017,1995,0,0
51018,1995,0,0
51019,1995,0,0
51020,1995,0,0
51021,1995,0,0
51022,1995,0,0
51023,1995,0,0
51024,1995,0,0
51025,1995,0,0
51026,1995,14328.79,0
51027,1995,18244.93,0
51028,1995,17425.27,0
51029,1995,24346.81,0
51030,1995,16939.55,0
51031,1995,45.54,0
51032,1995,45.54,0
51033,1995,45.54,0
51034,1995,45.54,0
51035,1995,45.54,0
51036,1995,0,21250.33
51037,1995,0,22768.21
51038,1995,0,47054.3
51039,1995,0,21250.33
51040,1995,0,24286.09
51041,1995,0,37947.02
51042,1995,0,37947.02
51043,1995,0,37947.02
51044,1995,0,37947.02
51045,1995,0,37947.02
51046,1995,0,0
51047,1995,0,0
51048,1995,0,0
51049,1995,0,0
51050,1995,0,0
51051,1995,0,15178.81
51052,1995,0,15178.81
51053,1995,0,15178.81
51054,1995,0,15178.81
51055,1995,0,15178.81
51056,1995,0,0
51057,1995,0,0
51058,1995,0,0
51059,1995,0,0
51060,1995,0,0
51061,1995,6071.52,295986.75
51062,1995,6071.52,305094.04
51063,1995,6071.52,276254.3
51064,1995,6071.52,244378.81
51065,1995,6071.52,274736.42
51066,1995,0,0
51067,1995,0,0
51068,1995,0,104748.95
51069,1995,0,50241.85
51070,1995,0,0
51071,1995,0,0
51072,1995,0,0
51073,1995,0,0
51074,1995,0,0
51075,1995,0,0
51076,1995,0,0
51077,1995,0,0
51078,1995,0,0
51079,1995,0,0
51080,1995,0,0
51081,1995,0,0
51082,1995,0,0
51083,1995,0,0
51084,1995,0,0
51085,1995,0,0
51086,1995,0,0
51087,1995,0,0
51088,1995,0,0
51089,1995,0,0
51090,1995,0,0
51091,1995,0,0
51092,1995,0,0
51093,1995,0,0
51094,1995,0,0
51095,1995,0,0
51096,1995,0,0
51097,1995,0,0
51098,1995,0,0
51099,1995,0,0
51100,1995,0,0
51101,1995,0,0
51102,1995,0,0
51103,1995,0,0
51104,1995,0,0
51105,1995,0,0
51106,1995,531.26,0
51107,1995,273.22,0
51108,1995,318.75,0
51109,1995,667.87,0
51110,1995,500.9,0
51111,1995,0,7589.4
51112,1995,0,7589.4
51113,1995,0,7589.4
51114,1995,0,7589.4
51115,1995,0,7589.4
51116,1995,0,0
51117,1995,0,0
51118,1995,0,0
51119,1995,0,0
51120,1995,0,0
51121,1995,3339.34,0
51122,1995,3339.34,0
51123,1995,3339.34,0
51124,1995,3339.34,0
51125,1995,3339.34,0
51126,1995,0,0
51127,1995,0,0
51128,1995,0,0
51129,1995,0,0
51130,1995,0,0
51131,1995,0,0
51132,1995,0,0
51133,1995,0,0
51134,1995,0,0
51135,1995,0,0
51136,1995,1517.88,0
51137,1995,1517.88,0
51138,1995,1517.88,0
51139,1995,1517.88,0
51140,1995,1517.88,0
51141,1995,0,0
51142,1995,0,0
51143,1995,0,0
51144,1995,0,0
51145,1995,0,0
51146,1995,0,10928.74
51147,1995,0,11232.32
51148,1995,0,8196.56
51149,1995,0,10169.8
51150,1995,0,8044.77
51151,1995,0,0
51152,1995,0,0
51153,1995,0,0
51154,1995,0,0
51155,1995,0,0
51156,1995,0,0
51157,1995,0,0
51158,1995,0,0
51159,1995,0,0
51160,1995,0,0
51161,1995,0,1669.67
51162,1995,0,182.15
51163,1995,0,318.75
51164,1995,0,2580.4
51165,1995,0,182.15
51166,1995,4553.64,0
51167,1995,4553.64,0
51168,1995,4553.64,0
51169,1995,4553.64,0
51170,1995,4553.64,0
51171,1995,0,0
51172,1995,0,0
51173,1995,0,0
51174,1995,0,0
51175,1995,0,0
51176,1995,0,0
51177,1995,0,0
51178,1995,0,0
51179,1995,0,0
51180,1995,0,0
51181,1995,0,0
51182,1995,0,0
51183,1995,0,0
51184,1995,0,0
51185,1995,0,0
51186,1995,0,0
51187,1995,0,0
51188,1995,0,0
51189,1995,0,0
51190,1995,0,0
51191,1995,0,1821.46
51192,1995,0,1821.46
51193,1995,0,40982.78
51194,1995,0,56161.59
51195,1995,0,59197.35
51196,1995,0,0
51197,1995,0,0
51198,1995,0,0
51199,1995,0,0
51200,1995,0,0
51201,1995,0,197324.5
51202,1995,0,197324.5
51203,1995,0,197324.5
51204,1995,0,197324.5
51205,1995,0,197324.5
51206,1995,0,37947.02
51207,1995,0,37947.02
51208,1995,0,37947.02
51209,1995,0,37947.02
51210,1995,0,37947.02
51211,1995,318.75,22768.21
51212,1995,683.05,22768.21
51213,1995,318.75,22768.21
51214,1995,713.4,22768.21
51215,1995,318.75,22768.21
51216,1995,0,0
51217,1995,0,0
51218,1995,0,0
51219,1995,0,0
51220,1995,0,0
51221,1995,1821.46,21250.33
51222,1995,1821.46,21250.33
51223,1995,1821.46,21250.33
51224,1995,1821.46,21250.33
51225,1995,1821.46,21250.33
51226,1995,0,303576.16
51227,1995,0,303576.16
51228,1995,0,303576.16
51229,1995,0,303576.16
51230,1995,0,303576.16
51231,1995,0,0
51232,1995,0,0
51233,1995,0,0
51234,1995,0,0
51235,1995,0,0
51236,1995,4098.28,0
51237,1995,4098.28,0
51238,1995,4098.28,0
51239,1995,4098.28,0
51240,1995,4098.28,0
51241,1995,0,0
51242,1995,0,0
51243,1995,0,0
51244,1995,0,0
51245,1995,0,0
51246,1995,0,0
51247,1995,0,0
51248,1995,0,0
51249,1995,0,0
51250,1995,0,0
51251,1995,0,0
51252,1995,0,0
51253,1995,0,0
51254,1995,0,0
51255,1995,0,0
51256,1995,910.73,16696.69
51257,1995,910.73,16696.69
51258,1995,910.73,16696.69
51259,1995,910.73,16696.69
51260,1995,910.73,16696.69
51261,1995,0,0
51262,1995,0,0
51263,1995,0,0
51264,1995,0,0
51265,1995,0,0
51266,1995,6132.24,0
51267,1995,6557.25,0
51268,1995,36429.14,0
51269,1995,18199.39,0
51270,1995,1335.74,0
51271,1995,0,0
51272,1995,0,0
51273,1995,0,0
51274,1995,0,0
51275,1995,0,0
51276,1995,227682.12,0
51277,1995,227682.12,0
51278,1995,227682.12,0
51279,1995,227682.12,0
51280,1995,227682.12,0
51281,1995,2276.82,0
51282,1995,2276.82,0
51283,1995,2276.82,0
51284,1995,2276.82,0
51285,1995,2276.82,0
51286,1995,0,0
51287,1995,0,0
51288,1995,0,0
51289,1995,0,0
51290,1995,0,0
51291,1995,0,75894.04
51292,1995,0,75894.04
51293,1995,0,75894.04
51294,1995,0,75894.04
51295,1995,0,75894.04
51296,1995,1973.25,0
51297,1995,103215.89,0
51298,1995,29902.25,0
51299,1995,138127.15,0
51300,1995,121885.83,0
51301,1995,4705.43,2125.03
51302,1995,1032.16,7892.98
51303,1995,1866.99,19732.45
51304,1995,3976.85,8651.92
51305,1995,22009.27,48572.19
51306,1995,0,0
51307,1995,0,0
51308,1995,0,0
51309,1995,0,0
51310,1995,0,0
51311,1995,0,0
51312,1995,0,0
51313,1995,0,0
51314,1995,0,0
51315,1995,0,0
51316,1995,84120.95,0
51317,1995,83179.87,0
51318,1995,83012.9,0
51319,1995,84151.31,0
51320,1995,83179.87,0
51321,1995,0,546437.09
51322,1995,0,546437.09
51323,1995,0,546437.09
51324,1995,0,546437.09
51325,1995,0,546437.09
51326,1995,758.94,124026.04
51327,1995,758.94,125361.77
51328,1995,758.94,113431.23
51329,1995,758.94,131676.16
51330,1995,758.94,113127.66
51331,1995,0,0
51332,1995,0,0
51333,1995,0,0
51334,1995,0,0
51335,1995,0,0
51336,1995,12143.05,0
51337,1995,12143.05,0
51338,1995,12143.05,0
51339,1995,12143.05,0
51340,1995,12143.05,0
51341,1995,121.43,0
51342,1995,136.61,0
51343,1995,121.43,0
51344,1995,91.07,0
51345,1995,106.25,0
51346,1995,0,0
51347,1995,0,0
51348,1995,0,0
51349,1995,0,0
51350,1995,0,0
51351,1995,0,0
51352,1995,0,0
51353,1995,0,0
51354,1995,0,0
51355,1995,0,0
51356,1995,0,0
51357,1995,0,0
51358,1995,0,0
51359,1995,0,0
51360,1995,0,0
51361,1995,2276.82,0
51362,1995,2125.03,0
51363,1995,2580.4,0
51364,1995,2732.19,0
51365,1995,1973.25,0
51366,1995,2276.82,0
51367,1995,2276.82,0
51368,1995,2276.82,0
51369,1995,2276.82,0
51370,1995,2276.82,0
51371,1995,36429.14,0
51372,1995,12901.99,0
51373,1995,13964.5,0
51374,1995,455364.24,0
51375,1995,91072.85,0
51376,1995,0,0
51377,1995,0,0
51378,1995,0,0
51379,1995,0,0
51380,1995,0,0
51381,1995,0,0
51382,1995,0,0
51383,1995,0,0
51384,1995,0,0
51385,1995,0,0
51386,1995,0,0
51387,1995,0,0
51388,1995,0,0
51389,1995,0,0
51390,1995,0,0
51391,1995,41438.15,265629.14
51392,1995,30357.62,265629.14
51393,1995,103215.89,265629.14
51394,1995,174859.87,265629.14
51395,1995,8105.48,267116.66
51396,1995,0,0
51397,1995,0,0
51398,1995,0,0
51399,1995,0,0
51400,1995,0,0
51401,1995,0,0
51402,1995,0,0
51403,1995,0,0
51404,1995,0,0
51405,1995,0,0
51406,1995,2443.79,0
51407,1995,121.43,0
51408,1995,242.86,0
51409,1995,1593.77,0
51410,1995,3172.37,0
51411,1995,0,0
51412,1995,0,0
51413,1995,0,0
51414,1995,0,0
51415,1995,0,0
51416,1995,0,0
51417,1995,0,0
51418,1995,0,0
51419,1995,0,0
51420,1995,0,0
51421,1995,45.54,0
51422,1995,45.54,0
51423,1995,45.54,0
51424,1995,45.54,0
51425,1995,45.54,0
51426,1995,151.79,0
51427,1995,151.79,0
51428,1995,151.79,0
51429,1995,151.79,0
51430,1995,151.79,0
51431,1995,0,0
51432,1995,0,0
51433,1995,0,0
51434,1995,0,0
51435,1995,0,0
51436,1995,0,2580.4
51437,1995,0,3339.34
51438,1995,0,2276.82
51439,1995,0,2276.82
51440,1995,0,2276.82
51441,1995,0,0
51442,1995,0,0
51443,1995,0,0
51444,1995,0,0
51445,1995,0,0
51446,1995,0,0
51447,1995,0,0
51448,1995,0,0
51449,1995,0,0
51450,1995,0,0
51451,1995,1138.41,0
51452,1995,1138.41,0
51453,1995,1138.41,0
51454,1995,1138.41,0
51455,1995,1138.41,0
51456,1995,0,0
51457,1995,0,0
51458,1995,0,0
51459,1995,0,0
51460,1995,0,0
51461,1995,303.58,15178.81
51462,1995,303.58,15178.81
